FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 109,31.625,0.147,289,401,154109
Frame 110,31.566,0.144,289,401,154109
Frame 111,31.537,0.147,289,401,154109
Frame 112,31.539,0.145,289,401,154109
Frame 113,31.545,0.145,289,401,154109
Frame 114,31.526,0.145,289,401,154109
Frame 115,31.506,0.145,289,401,154109
Frame 116,31.484,0.145,289,401,154109
Frame 117,31.492,0.147,289,401,154109
Frame 118,31.523,0.145,289,401,154109
Frame 119,31.555,0.145,289,401,154109
Frame 120,31.588,0.146,289,401,154109
Frame 121,31.605,0.145,289,401,154109
Frame 122,31.627,0.145,289,401,154109
Frame 123,31.624,0.145,289,401,154109
Frame 124,31.598,0.147,289,401,154109
Frame 125,31.58,0.145,289,401,154109
Frame 126,31.572,0.145,289,401,154109
Frame 127,31.565,0.145,289,401,154109
Frame 128,31.553,0.145,289,401,154109
Frame 129,31.55,0.147,289,401,154109
Frame 130,31.549,0.148,289,401,154109
Frame 131,31.545,0.147,289,401,154109
Frame 132,31.533,0.146,289,401,154109
Frame 133,31.549,0.146,289,401,154109
Frame 134,31.58,0.146,289,401,154109
Frame 135,31.63,0.148,289,401,154109
Frame 136,31.672,0.146,289,401,154109
Frame 137,31.703,0.147,289,401,154109
Frame 138,31.721,0.146,289,401,154109
Frame 139,31.689,0.146,289,401,154109
Frame 140,31.706,0.147,289,401,154109
Frame 141,31.736,0.147,289,401,154109
Frame 142,31.745,0.147,289,401,154109
Frame 143,31.744,0.147,289,401,154109
Frame 144,31.661,0.146,289,401,154109
Frame 145,31.602,0.147,289,401,154109
Frame 146,31.554,0.146,289,401,154109
Frame 147,31.526,0.146,289,401,154109
Frame 148,31.535,0.146,289,401,154109
Frame 149,31.54,0.148,289,401,154109
Frame 150,31.552,0.146,289,401,154109
Frame 151,31.566,0.148,289,401,154109
Frame 152,31.584,0.146,289,401,154109
Frame 153,31.608,0.147,289,401,154109
Frame 154,31.634,0.146,289,401,154109
Frame 155,31.636,0.146,289,401,154109
Frame 156,31.613,0.148,289,401,154109
Frame 157,31.583,0.146,289,401,154109
Frame 158,31.552,0.146,289,401,154109
Frame 159,31.548,0.146,289,401,154109
Frame 160,31.544,0.146,289,401,154109
Frame 161,31.541,0.146,289,401,154109
Frame 162,31.557,0.147,289,401,154109
Frame 163,31.556,0.146,289,401,154109
Frame 164,31.563,0.146,289,401,154109
Frame 165,31.581,0.146,289,401,154109
Frame 166,31.593,0.146,289,401,154109
Frame 167,31.621,0.146,289,401,154109
Frame 168,31.661,0.146,289,401,154109
Frame 169,31.637,0.146,289,401,154109
Frame 170,31.601,0.148,289,401,154109
Frame 171,31.589,0.146,289,401,154109
Frame 172,31.574,0.146,289,401,154109
Frame 173,31.563,0.146,289,401,154109
Frame 174,31.53,0.146,289,401,154109
Frame 175,31.498,0.146,289,401,154109
Frame 176,31.491,0.146,289,401,154109
Frame 177,31.492,0.146,289,401,154109
Frame 178,31.494,0.148,289,401,154109
Frame 179,31.58,0.146,289,401,154109
Frame 180,31.653,0.146,289,401,154109
Frame 181,31.675,0.146,289,401,154109
Frame 182,31.663,0.146,289,401,154109
Frame 183,31.641,0.146,289,401,154109
Frame 184,31.619,0.146,289,401,154109
Frame 185,31.588,0.146,289,401,154109
Frame 186,31.567,0.146,289,401,154109
Frame 187,31.537,0.146,289,401,154109
Frame 188,31.532,0.148,289,401,154109
Frame 189,31.532,0.146,289,401,154109
Frame 190,31.525,0.148,289,401,154109
Frame 191,31.537,0.146,289,401,154109
Frame 192,31.558,0.148,289,401,154109
Frame 193,31.568,0.146,289,401,154109
Frame 194,31.592,0.146,289,401,154109
Frame 195,31.63,0.146,289,401,154109
Frame 196,31.652,0.146,289,401,154109
Frame 197,31.665,0.148,289,401,154109
Frame 198,31.667,0.146,289,401,154109
Frame 199,31.68,0.146,289,401,154109
Frame 200,31.694,0.148,289,401,154109
Frame 201,31.714,0.146,289,401,154109
Frame 202,31.775,0.146,289,401,154109
Frame 203,31.837,0.146,289,401,154109
Frame 204,31.963,0.146,289,401,154109
Frame 205,31.838,0.146,289,401,154109
Frame 206,31.676,0.146,289,401,154109
Frame 207,31.609,0.146,289,401,154109
Frame 208,31.606,0.146,289,401,154109
Frame 209,31.647,0.146,289,401,154109
Frame 210,31.666,0.146,289,401,154109
Frame 211,31.654,0.146,289,401,154109
Frame 212,31.627,0.146,289,401,154109
Frame 213,31.593,0.148,289,401,154109
Frame 214,31.568,0.146,289,401,154109
Frame 215,31.533,0.147,289,401,154109
Frame 216,31.507,0.147,289,401,154109
Frame 217,31.484,0.149,289,401,154109
Frame 218,31.463,0.146,289,401,154109
Frame 219,31.444,0.146,289,401,154109
Frame 220,31.433,0.146,289,401,154109
Frame 221,31.431,0.147,289,401,154109
Frame 222,31.431,0.146,289,401,154109
Frame 223,31.432,0.146,289,401,154109
Frame 224,31.433,0.148,289,401,154109
Frame 225,31.811,0.147,289,401,154109
Frame 226,32.095,0.147,289,401,154109
Frame 227,32.394,0.146,289,401,154109
Frame 228,32.813,0.148,289,401,154109
Frame 229,33.398,0.146,289,401,154109
Frame 230,33.374,0.146,289,401,154109
Frame 231,33.489,0.146,289,401,154109
Frame 232,33.71,0.148,289,401,154109
Frame 233,34.054,0.148,289,401,154109
Frame 234,34.281,0.146,289,401,154109
Frame 235,34.837,0.148,289,401,154109
Frame 236,35.247,0.147,289,401,154109
Frame 237,35.444,0.146,289,401,154109
Frame 238,35.754,0.147,289,401,154109
Frame 239,35.606,0.148,289,401,154109
Frame 240,35.914,0.146,289,401,154109
Frame 241,36.321,0.146,289,401,154109
Frame 242,36.703,0.147,289,401,154109
Frame 243,37.069,0.148,289,401,154109
Frame 244,37.902,0.147,289,401,154109
Frame 245,37.73,0.146,289,401,154109
Frame 246,36.729,0.146,289,401,154109
Frame 247,36.982,0.146,289,401,154109
Frame 248,37.019,0.147,289,401,154109
Frame 249,38.21,0.147,289,401,154109
Frame 250,38.77,0.149,289,401,154109
Frame 251,39.284,0.146,289,401,154109
Frame 252,38.328,0.146,289,401,154109
Frame 253,37.794,0.146,289,401,154109
Frame 254,37.946,0.147,289,401,154109
Frame 255,37.937,0.147,289,401,154109
Frame 256,37.765,0.146,289,401,154109


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_8-OCC_4-BA_Y-LI_Y-STRUC_2-M_Y-VTX_Y-NLD_Y-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,39.284,31.431,32.7591,31.6535
,Draw Times,0.176,0.144,0.145988,0.146
,Chunks Drawn,289,289,289,289
,Draw Calls,401,401,401,401
,Faces Drawn,154109,154109,154109,154109

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,16486.2,21908.2,2663.82,DEFAULT,289,96532,572692
