FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 86,24.378,0.11,225,310,116966
Frame 87,24.44,0.111,225,310,116966
Frame 88,24.529,0.109,225,310,116966
Frame 89,24.607,0.109,225,310,116966
Frame 90,24.653,0.11,225,310,116966
Frame 91,24.72,0.109,225,310,116966
Frame 92,24.763,0.109,225,310,116966
Frame 93,24.77,0.111,225,310,116966
Frame 94,24.74,0.136,256,355,132473
Frame 95,27.709,0.128,256,355,132473
Frame 96,27.597,0.13,256,355,132473
Frame 97,27.498,0.128,256,355,132473
Frame 98,27.422,0.129,256,355,132473
Frame 99,27.415,0.128,256,355,132473
Frame 100,27.424,0.128,256,355,132473
Frame 101,27.447,0.128,256,355,132473
Frame 102,27.483,0.128,256,355,132473
Frame 103,27.515,0.13,256,355,132473
Frame 104,27.555,0.128,256,355,132473
Frame 105,27.58,0.128,256,355,132473
Frame 106,27.6,0.129,256,355,132473
Frame 107,27.584,0.127,256,355,132473
Frame 108,27.536,0.157,289,401,154109
Frame 109,31.761,0.151,289,401,154109
Frame 110,31.703,0.15,289,401,154109
Frame 111,31.672,0.153,289,401,154109
Frame 112,31.675,0.15,289,401,154109
Frame 113,31.681,0.151,289,401,154109
Frame 114,31.66,0.15,289,401,154109
Frame 115,31.64,0.151,289,401,154109
Frame 116,31.619,0.15,289,401,154109
Frame 117,31.628,0.151,289,401,154109
Frame 118,31.659,0.15,289,401,154109
Frame 119,31.691,0.153,289,401,154109
Frame 120,31.722,0.15,289,401,154109
Frame 121,31.739,0.151,289,401,154109
Frame 122,31.761,0.15,289,401,154109
Frame 123,31.761,0.153,289,401,154109
Frame 124,31.735,0.15,289,401,154109
Frame 125,31.715,0.151,289,401,154109
Frame 126,31.708,0.151,289,401,154109
Frame 127,31.699,0.151,289,401,154109
Frame 128,31.688,0.15,289,401,154109
Frame 129,31.685,0.152,289,401,154109
Frame 130,31.685,0.151,289,401,154109
Frame 131,31.679,0.152,289,401,154109
Frame 132,31.668,0.153,289,401,154109
Frame 133,31.685,0.152,289,401,154109
Frame 134,31.716,0.151,289,401,154109
Frame 135,31.764,0.151,289,401,154109
Frame 136,31.807,0.152,289,401,154109
Frame 137,31.838,0.131,256,351,132196
Frame 138,27.502,0.129,256,351,132196
Frame 139,27.467,0.13,256,351,132196
Frame 140,27.484,0.129,256,351,132196
Frame 141,27.515,0.129,256,351,132196
Frame 142,27.523,0.129,256,351,132196
Frame 143,27.523,0.129,256,351,132196
Frame 144,27.439,0.129,256,351,132196
Frame 145,27.381,0.129,256,351,132196
Frame 146,27.332,0.129,256,351,132196
Frame 147,27.302,0.129,256,351,132196
Frame 148,27.314,0.128,256,351,132196
Frame 149,27.317,0.129,256,351,132196
Frame 150,27.33,0.131,256,351,132196
Frame 151,27.342,0.103,225,312,116577
Frame 152,24.258,0.101,225,312,116577
Frame 153,24.282,0.1,225,312,116577
Frame 154,24.306,0.1,225,312,116577
Frame 155,24.311,0.1,225,312,116577
Frame 156,24.286,0.1,225,312,116577
Frame 157,24.255,0.102,225,312,116577
Frame 158,24.225,0.1,225,312,116577
Frame 159,24.222,0.1,225,312,116577
Frame 160,24.216,0.1,225,312,116577
Frame 161,24.213,0.101,225,312,116577
Frame 162,24.229,0.102,225,312,116577
Frame 163,24.228,0.1,225,312,116577
Frame 164,24.235,0.1,225,312,116577
Frame 165,24.254,0.085,196,269,101229
Frame 166,21.212,0.084,196,269,101229
Frame 167,21.242,0.084,196,269,101229
Frame 168,21.281,0.084,196,269,101229
Frame 169,21.255,0.084,196,269,101229
Frame 170,21.22,0.084,196,269,101229
Frame 171,21.208,0.085,196,269,101229
Frame 172,21.192,0.083,196,269,101229
Frame 173,21.18,0.083,196,269,101229
Frame 174,21.148,0.083,196,269,101229
Frame 175,21.116,0.083,196,269,101229
Frame 176,21.109,0.084,196,269,101229
Frame 177,21.109,0.083,196,269,101229
Frame 178,21.112,0.083,196,269,101229
Frame 179,21.199,0.07,169,236,88367
Frame 180,18.716,0.069,169,236,88367
Frame 181,18.735,0.069,169,236,88367
Frame 182,18.723,0.068,169,236,88367
Frame 183,18.7,0.069,169,236,88367
Frame 184,18.682,0.069,169,236,88367
Frame 185,18.648,0.069,169,236,88367
Frame 186,18.626,0.069,169,236,88367
Frame 187,18.597,0.069,169,236,88367
Frame 188,18.592,0.071,169,236,88367
Frame 189,18.592,0.069,169,236,88367
Frame 190,18.584,0.069,169,236,88367
Frame 191,18.599,0.069,169,236,88367
Frame 192,18.617,0.069,169,236,88367
Frame 193,18.628,0.059,144,200,75383
Frame 194,16.068,0.055,144,200,75383
Frame 195,16.106,0.055,144,200,75383
Frame 196,16.128,0.055,144,200,75383
Frame 197,16.14,0.056,144,200,75383
Frame 198,16.429,0.055,144,200,75383
Frame 199,16.683,0.055,144,200,75383
Frame 200,16.683,0.055,144,200,75383
Frame 201,16.683,0.056,144,200,75383
Frame 202,16.683,0.056,144,200,75383
Frame 203,16.683,0.056,144,200,75383
Frame 204,16.682,0.055,144,200,75383
Frame 205,16.683,0.055,144,200,75383
Frame 206,16.683,0.055,144,200,75383
Frame 207,16.683,0.055,144,200,75383
Frame 208,16.683,0.045,121,163,63532
Frame 209,16.683,0.044,121,163,63532
Frame 210,16.683,0.044,121,163,63532
Frame 211,16.683,0.044,121,163,63532
Frame 212,16.683,0.044,121,163,63532
Frame 213,16.683,0.044,121,163,63532
Frame 214,16.683,0.044,121,163,63532
Frame 215,16.683,0.044,121,163,63532
Frame 216,16.683,0.044,121,163,63532
Frame 217,16.683,0.043,121,163,63532
Frame 218,16.683,0.044,121,163,63532
Frame 219,16.683,0.044,121,163,63532
Frame 220,16.683,0.043,121,163,63532
Frame 221,16.683,0.044,121,163,63532
Frame 222,16.683,0.04,100,134,52805
Frame 223,16.683,0.038,100,134,52805
Frame 224,16.683,0.039,100,134,52805
Frame 225,16.683,0.039,100,134,52805
Frame 226,16.683,0.039,100,134,52805
Frame 227,16.683,0.039,100,134,52805
Frame 228,16.683,0.041,100,134,52805
Frame 229,16.683,0.038,100,134,52805
Frame 230,16.683,0.038,100,134,52805
Frame 231,16.683,0.039,100,134,52805
Frame 232,16.683,0.039,100,134,52805
Frame 233,16.683,0.039,100,134,52805
Frame 234,16.683,0.039,100,134,52805
Frame 235,16.683,0.038,100,134,52805
Frame 236,16.683,0.032,81,110,42897
Frame 237,16.683,0.032,81,110,42897
Frame 238,16.683,0.031,81,110,42897
Frame 239,16.683,0.031,81,110,42897
Frame 240,16.683,0.032,81,110,42897
Frame 241,16.683,0.031,81,110,42897
Frame 242,16.683,0.031,81,110,42897
Frame 243,16.683,0.032,81,110,42897
Frame 244,16.683,0.031,81,110,42897
Frame 245,16.683,0.031,81,110,42897
Frame 246,16.683,0.031,81,110,42897
Frame 247,16.683,0.031,81,110,42897
Frame 248,16.683,0.031,81,110,42897
Frame 249,16.683,0.031,81,110,42897
Frame 250,16.683,0.026,64,87,33706
Frame 251,16.683,0.025,64,87,33706
Frame 252,16.683,0.025,64,87,33706
Frame 253,16.683,0.025,64,87,33706
Frame 254,16.683,0.025,64,87,33706
Frame 255,16.683,0.025,64,87,33706
Frame 256,16.683,0.025,64,87,33706


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_8-OCC_4-BA_Y-LI_Y-STRUC_2-M_Y-VTX_Y-NLD_Y-RM_1.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,31.838,16.068,21.1144,18.628
,Draw Times,0.157,0.025,0.0787149,0.069
,Chunks Drawn,289,64,175,169
,Draw Calls,401,87,240,228
,Faces Drawn,154109,33706,91453,87528

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,16486.2,21908.2,2663.82,AROUND THE CAMERA,289,96532,572692
