FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 211,16.683,0.051,121,159,63789
Frame 212,16.683,0.051,121,159,63789
Frame 213,16.683,0.051,121,159,63789
Frame 214,16.683,0.051,121,159,63789
Frame 215,16.683,0.052,121,159,63789
Frame 216,16.683,0.051,121,159,63789
Frame 217,16.683,0.051,121,159,63789
Frame 218,16.683,0.052,121,159,63789
Frame 219,16.683,0.051,121,159,63789
Frame 220,16.683,0.051,121,159,63789
Frame 221,16.683,0.052,121,159,63789
Frame 222,16.683,0.051,121,159,63789
Frame 223,16.683,0.051,121,159,63789
Frame 224,16.683,0.051,121,159,63789
Frame 225,16.683,0.051,121,159,63789
Frame 226,16.683,0.051,121,159,63789
Frame 227,16.683,0.051,121,159,63789
Frame 228,16.683,0.051,121,159,63789
Frame 229,16.683,0.051,121,159,63789
Frame 230,16.683,0.051,121,159,63789
Frame 231,16.683,0.051,121,159,63789
Frame 232,16.683,0.051,121,159,63789
Frame 233,16.683,0.051,121,159,63789
Frame 234,16.683,0.051,121,159,63789
Frame 235,16.683,0.051,121,159,63789
Frame 236,16.683,0.051,121,159,63789
Frame 237,16.683,0.051,121,159,63789
Frame 238,16.683,0.051,121,159,63789
Frame 239,16.683,0.051,121,159,63789
Frame 240,16.683,0.051,121,159,63789
Frame 241,16.683,0.051,121,159,63789
Frame 242,16.683,0.051,121,159,63789
Frame 243,16.683,0.051,121,159,63789
Frame 244,16.683,0.051,121,159,63789
Frame 245,16.683,0.051,121,159,63789
Frame 246,16.683,0.051,121,159,63789
Frame 247,16.683,0.051,121,159,63789
Frame 248,16.683,0.051,121,159,63789
Frame 249,16.683,0.051,121,159,63789
Frame 250,16.683,0.051,121,159,63789
Frame 251,16.683,0.051,121,159,63789
Frame 252,16.683,0.051,121,159,63789
Frame 253,16.683,0.051,121,159,63789
Frame 254,16.683,0.051,121,159,63789
Frame 255,16.683,0.051,121,159,63789
Frame 256,16.683,0.051,121,159,63789


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_5-OCC_4-BA_Y-LI_Y-STRUC_1-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,16.683,16.683,16.683,16.683
,Draw Times,0.055,0.051,0.0510741,0.051
,Chunks Drawn,121,121,121,121
,Draw Calls,159,159,159,159
,Faces Drawn,63789,63789,63789,63789

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,12016.8,17443.7,7128.3,DEFAULT,121,41032,243436
