FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 143,66.733,56.505,9,20488,122720
Frame 144,66.733,56.611,9,20488,122720
Frame 145,66.733,56.695,9,20488,122720
Frame 146,66.733,56.77,9,20488,122720
Frame 147,66.733,56.856,9,20488,122720
Frame 148,66.733,56.916,9,20488,122720
Frame 149,66.733,56.977,9,20488,122720
Frame 150,66.733,57.051,9,20488,122720
Frame 151,66.733,57.12,9,20488,122720
Frame 152,66.733,57.191,9,20488,122720
Frame 153,66.733,57.021,9,20488,122720
Frame 154,66.733,57.063,9,20488,122720
Frame 155,66.733,57.093,9,20488,122720
Frame 156,66.733,57.127,9,20488,122720
Frame 157,66.733,57.159,9,20488,122720
Frame 158,66.733,57.196,9,20488,122720
Frame 159,66.733,57.22,9,20488,122720
Frame 160,66.733,57.249,9,20488,122720
Frame 161,66.733,57.27,9,20488,122720
Frame 162,66.733,57.287,9,20488,122720
Frame 163,66.733,57.3,9,20488,122720
Frame 164,66.733,57.309,9,20488,122720
Frame 165,66.733,57.311,9,20488,122720
Frame 166,66.733,57.305,9,20488,122720
Frame 167,66.733,57.304,9,20488,122720
Frame 168,66.733,57.319,9,20488,122720
Frame 169,66.733,57.308,9,20488,122720
Frame 170,66.733,57.308,9,20488,122720
Frame 171,66.733,57.291,9,20488,122720
Frame 172,66.733,57.289,9,20488,122720
Frame 173,66.733,57.274,9,20488,122720
Frame 174,66.733,57.277,9,20488,122720
Frame 175,66.733,57.257,9,20488,122720
Frame 176,66.733,57.249,9,20488,122720
Frame 177,66.733,57.242,9,20488,122720
Frame 178,66.733,57.234,9,20488,122720
Frame 179,66.733,57.218,9,20488,122720
Frame 180,66.733,57.204,9,20488,122720
Frame 181,66.733,57.183,9,20488,122720
Frame 182,66.733,57.184,9,20488,122720
Frame 183,66.733,57.162,9,20488,122720
Frame 184,66.733,57.142,9,20488,122720
Frame 185,66.733,57.111,9,20488,122720
Frame 186,66.733,57.083,9,20488,122720
Frame 187,66.733,57.053,9,20488,122720
Frame 188,66.733,57.024,9,20488,122720
Frame 189,66.733,56.979,9,20488,122720
Frame 190,66.733,56.919,9,20488,122720
Frame 191,66.733,56.854,9,20488,122720
Frame 192,66.733,56.75,9,20488,122720
Frame 193,66.733,56.534,9,20488,122720
Frame 194,66.733,56.523,9,20488,122720
Frame 195,66.733,56.398,9,20488,122720
Frame 196,66.733,56.267,9,20488,122720
Frame 197,66.733,55.766,9,20488,122720
Frame 198,66.733,55.766,9,20488,122720
Frame 199,66.733,55.768,9,20488,122720
Frame 200,66.733,55.771,9,20488,122720
Frame 201,66.733,55.757,9,20488,122720
Frame 202,66.733,55.753,9,20488,122720
Frame 203,66.733,55.758,9,20488,122720
Frame 204,66.733,55.754,9,20488,122720
Frame 205,66.733,55.757,9,20488,122720
Frame 206,66.733,55.757,9,20488,122720
Frame 207,66.733,55.761,9,20488,122720
Frame 208,66.733,55.758,9,20488,122720
Frame 209,66.734,55.761,9,20488,122720
Frame 210,66.732,55.759,9,20488,122720
