FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 60,16.864,16.199,9,9,6176
Frame 61,32.828,16.193,9,9,6176
Frame 62,16.865,16.191,9,9,6176
Frame 63,16.861,16.192,9,9,6176
Frame 64,16.863,16.196,9,9,6176
Frame 65,32.826,16.194,9,9,6176
Frame 66,16.865,16.191,9,9,6176
Frame 67,16.861,16.194,9,9,6176
Frame 68,16.866,16.198,9,9,6176
Frame 69,32.823,16.191,9,9,6176
Frame 70,16.862,16.19,9,9,6176
Frame 71,16.86,16.193,9,9,6176
Frame 72,16.864,16.198,9,9,6176
Frame 73,32.829,16.194,9,9,6176
Frame 74,16.866,16.191,9,9,6176
Frame 75,16.861,16.192,9,9,6176
Frame 76,16.863,16.197,9,9,6176
Frame 77,32.825,16.193,9,9,6176
Frame 78,16.864,16.192,9,9,6176
Frame 79,16.862,16.195,9,9,6176
Frame 80,16.867,16.197,9,9,6176
Frame 81,32.822,16.191,9,9,6176
Frame 82,16.862,16.19,9,9,6176
Frame 83,16.86,16.193,9,9,6176
Frame 84,16.864,16.198,9,9,6176
Frame 85,32.829,16.193,9,9,6176
Frame 86,16.865,16.191,9,9,6176
Frame 87,16.861,16.191,9,9,6176
Frame 88,16.863,16.197,9,9,6176
Frame 89,32.826,16.194,9,9,6176
Frame 90,16.865,16.191,9,9,6176
Frame 91,16.861,16.195,9,9,6176
Frame 92,16.867,16.197,9,9,6176
Frame 93,32.822,16.192,9,9,6176
Frame 94,16.863,16.191,9,9,6176
Frame 95,16.86,16.193,9,9,6176
Frame 96,16.864,16.198,9,9,6176
Frame 97,32.828,16.194,9,9,6176
Frame 98,16.865,16.191,9,9,6176
Frame 99,16.861,16.192,9,9,6176
Frame 100,16.863,16.197,9,9,6176
Frame 101,32.826,16.193,9,9,6176
Frame 102,16.864,16.192,9,9,6176
Frame 103,16.861,16.195,9,9,6176
Frame 104,16.867,16.198,9,9,6176
Frame 105,32.822,16.191,9,9,6176
Frame 106,16.862,16.19,9,9,6176
Frame 107,16.86,16.193,9,9,6176
Frame 108,16.864,16.197,9,9,6176
Frame 109,32.829,16.194,9,9,6176
Frame 110,16.865,16.19,9,9,6176
Frame 111,16.86,16.191,9,9,6176
Frame 112,16.862,16.198,9,9,6176
Frame 113,32.827,16.193,9,9,6176
Frame 114,16.864,16.192,9,9,6176
Frame 115,16.861,16.195,9,9,6176
Frame 116,16.867,16.197,9,9,6176
Frame 117,32.823,16.191,9,9,6176
Frame 118,16.862,16.19,9,9,6176
Frame 119,16.86,16.194,9,9,6176
Frame 120,16.864,16.198,9,9,6176
Frame 121,32.829,16.194,9,9,6176
Frame 122,16.866,16.191,9,9,6176
Frame 123,16.861,16.192,9,9,6176
Frame 124,16.863,16.197,9,9,6176
Frame 125,32.826,16.194,9,9,6176
Frame 126,16.864,16.192,9,9,6176
Frame 127,16.862,16.195,9,9,6176
Frame 128,16.867,16.198,9,9,6176
Frame 129,32.822,16.191,9,9,6176
Frame 130,16.864,16.191,9,9,6176
Frame 131,16.863,16.194,9,9,6176
Frame 132,16.867,16.198,9,9,6176
Frame 133,32.821,16.194,9,9,6176
Frame 134,16.866,16.191,9,9,6176
Frame 135,16.862,16.192,9,9,6176
Frame 136,16.865,16.198,9,9,6176
Frame 137,32.821,16.194,9,9,6176
Frame 138,16.866,16.192,9,9,6176
Frame 139,16.864,16.195,9,9,6176
Frame 140,16.868,16.198,9,9,6176
Frame 141,32.816,16.191,9,9,6176
Frame 142,16.864,16.19,9,9,6176
Frame 143,16.861,16.193,9,9,6176
Frame 144,16.866,16.198,9,9,6176
Frame 145,32.824,16.193,9,9,6176
Frame 146,16.866,16.191,9,9,6176
Frame 147,16.863,16.191,9,9,6176
Frame 148,16.864,16.198,9,9,6176
Frame 149,32.821,16.194,9,9,6176
Frame 150,16.866,16.192,9,9,6176
Frame 151,16.863,16.195,9,9,6176
Frame 152,16.869,16.198,9,9,6176
Frame 153,32.817,16.191,9,9,6176
Frame 154,16.864,16.191,9,9,6176
Frame 155,16.862,16.193,9,9,6176
Frame 156,16.865,16.199,9,9,6176
Frame 157,32.823,16.193,9,9,6176
Frame 158,16.866,16.192,9,9,6176
Frame 159,16.863,16.192,9,9,6176
Frame 160,16.865,16.197,9,9,6176
Frame 161,32.822,16.194,9,9,6176
Frame 162,16.866,16.192,9,9,6176
Frame 163,16.863,16.195,9,9,6176
Frame 164,16.868,16.198,9,9,6176
Frame 165,32.817,16.191,9,9,6176
Frame 166,16.864,16.191,9,9,6176
Frame 167,16.862,16.194,9,9,6176
Frame 168,16.866,16.199,9,9,6176
Frame 169,32.822,16.193,9,9,6176
Frame 170,16.866,16.191,9,9,6176
Frame 171,16.863,16.192,9,9,6176
Frame 172,16.865,16.198,9,9,6176
Frame 173,32.822,16.193,9,9,6176
Frame 174,16.866,16.192,9,9,6176
Frame 175,16.864,16.194,9,9,6176
Frame 176,16.868,16.197,9,9,6176
Frame 177,32.817,16.191,9,9,6176
Frame 178,16.864,16.191,9,9,6176
Frame 179,16.863,16.193,9,9,6176
Frame 180,16.865,16.199,9,9,6176
Frame 181,32.823,16.192,9,9,6176
Frame 182,16.871,16.192,9,9,6176
Frame 183,16.883,16.192,9,9,6176
Frame 184,16.899,16.197,9,9,6176
Frame 185,32.761,16.194,9,9,6176
Frame 186,16.932,16.191,9,9,6176
Frame 187,16.947,16.198,9,9,6176
Frame 188,32.853,16.191,9,9,6176
Frame 189,16.983,16.191,9,9,6176
Frame 190,16.997,16.198,9,9,6176
Frame 191,32.752,16.191,9,9,6176
Frame 192,17.024,16.19,9,9,6176
Frame 193,17.036,16.198,9,9,6176
Frame 194,32.672,16.193,9,9,6176
Frame 195,17.068,16.193,9,9,6176
Frame 196,17.082,16.199,9,9,6176
Frame 197,32.582,16.192,9,9,6176
Frame 198,17.093,16.194,9,9,6176
Frame 199,17.101,16.199,9,9,6176
Frame 200,32.537,16.191,9,9,6176
Frame 201,17.106,16.19,9,9,6176
Frame 202,17.104,16.198,9,9,6176
Frame 203,32.522,16.193,9,9,6176
Frame 204,17.116,16.193,9,9,6176
Frame 205,17.118,16.198,9,9,6176
Frame 206,32.498,16.192,9,9,6176
Frame 207,17.096,16.194,9,9,6176
Frame 208,17.083,16.197,9,9,6176
Frame 209,32.554,16.191,9,9,6176
Frame 210,17.06,16.19,9,9,6176
Frame 211,17.052,16.197,9,9,6176
Frame 212,32.62,16.193,9,9,6176
Frame 213,17.04,16.193,9,9,6176
Frame 214,17.03,16.199,9,9,6176
Frame 215,32.662,16.192,9,9,6176
Frame 216,17.023,16.192,9,9,6176
Frame 217,17.023,16.2,9,9,6176
Frame 218,32.686,16.191,9,9,6176
Frame 219,17.023,16.19,9,9,6176
Frame 220,17.019,16.197,9,9,6176
Frame 221,32.69,16.193,9,9,6176
Frame 222,17.025,16.192,9,9,6176
Frame 223,17.027,16.2,9,9,6176
Frame 224,32.679,16.191,9,9,6176
Frame 225,17.035,16.193,9,9,6176
Frame 226,17.041,16.201,9,9,6176
Frame 227,32.656,16.191,9,9,6176
Frame 228,17.051,16.19,9,9,6176
Frame 229,17.051,16.197,9,9,6176
Frame 230,32.629,16.192,9,9,6176
Frame 231,17.061,16.193,9,9,6176
Frame 232,17.066,16.199,9,9,6176
Frame 233,32.605,16.192,9,9,6176
Frame 234,17.07,16.193,9,9,6176
Frame 235,17.068,16.201,9,9,6176
Frame 236,32.594,16.19,9,9,6176
Frame 237,17.065,16.191,9,9,6176
Frame 238,17.063,16.196,9,9,6176
Frame 239,32.604,16.193,9,9,6176
Frame 240,17.061,16.192,9,9,6176
Frame 241,17.057,16.199,9,9,6176
Frame 242,32.614,16.192,9,9,6176
Frame 243,17.046,16.193,9,9,6176
Frame 244,17.041,16.201,9,9,6176
Frame 245,32.645,16.192,9,9,6176
Frame 246,17.028,16.189,9,9,6176
Frame 247,17.016,16.198,9,9,6176
Frame 248,32.688,16.192,9,9,6176
Frame 249,17.002,16.191,9,9,6176
Frame 250,16.992,16.198,9,9,6176
Frame 251,32.738,16.192,9,9,6176
Frame 252,16.975,16.191,9,9,6176
Frame 253,16.966,16.198,9,9,6176
Frame 254,32.791,16.191,9,9,6176
Frame 255,16.953,16.191,9,9,6176
Frame 256,16.946,16.199,9,9,6176


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_1-OCC_2-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,32.853,16.86,21.2447,16.867
,Draw Times,16.201,16.189,16.1938,16.193
,Chunks Drawn,9,9,9,9
,Draw Calls,9,9,9,9
,Faces Drawn,6176,6176,6176,6176

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,1369.74,6891.88,17680.1,DEFAULT,9,20488,122720
