FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 1,16.683,10.938,9,9,25232
Frame 2,16.683,10.934,9,9,25232
Frame 3,16.682,10.931,9,9,25232
Frame 4,16.683,10.934,9,9,25232
Frame 5,16.683,10.932,9,9,25232
Frame 6,16.683,10.932,9,9,25232
Frame 7,16.683,10.934,9,9,25232
Frame 8,16.683,10.932,9,9,25232
Frame 9,16.683,10.933,9,9,25232
Frame 10,16.683,10.934,9,9,25232
Frame 11,16.683,10.931,9,9,25232
Frame 12,16.683,10.934,9,9,25232
Frame 13,16.683,10.932,9,9,25232
Frame 14,16.683,10.932,9,9,25232
Frame 15,16.683,10.934,9,9,25232
Frame 16,16.683,10.932,9,9,25232
Frame 17,16.683,10.933,9,9,25232
Frame 18,16.683,10.932,9,9,25232
Frame 19,16.683,10.931,9,9,25232
Frame 20,16.683,10.935,9,9,25232
Frame 21,16.683,10.93,9,9,25232
Frame 22,16.683,10.931,9,9,25232
Frame 23,16.683,10.935,9,9,25232
Frame 24,16.684,10.93,9,9,25232
Frame 25,16.682,10.932,9,9,25232
Frame 26,16.683,10.934,9,9,25232
Frame 27,16.683,10.93,9,9,25232
Frame 28,16.683,10.934,9,9,25232
Frame 29,16.683,10.932,9,9,25232
Frame 30,16.683,10.931,9,9,25232
Frame 31,16.683,10.934,9,9,25232
Frame 32,16.683,10.932,9,9,25232
Frame 33,16.683,10.932,9,9,25232
Frame 34,16.683,10.934,9,9,25232
Frame 35,16.683,10.931,9,9,25232
Frame 36,16.683,10.934,9,9,25232
Frame 37,16.683,10.932,9,9,25232
Frame 38,16.683,10.932,9,9,25232
Frame 39,16.683,10.934,9,9,25232
Frame 40,16.683,10.932,9,9,25232
Frame 41,16.683,10.933,9,9,25232
Frame 42,16.683,10.934,9,9,25232
Frame 43,16.683,10.93,9,9,25232
Frame 44,16.683,10.934,9,9,25232
Frame 45,16.683,10.931,9,9,25232
Frame 46,16.683,10.931,9,9,25232
Frame 47,16.683,10.934,9,9,25232
Frame 48,16.683,10.931,9,9,25232
Frame 49,16.683,10.932,9,9,25232
Frame 50,16.683,10.934,9,9,25232
Frame 51,16.683,10.93,9,9,25232
Frame 52,16.683,10.934,9,9,25232
Frame 53,16.683,10.931,9,9,25232
Frame 54,16.683,10.93,9,9,25232
Frame 55,16.683,10.933,9,9,25232
Frame 56,16.683,10.929,9,9,25232
Frame 57,16.683,10.933,9,9,25232
Frame 58,16.683,10.933,9,9,25232
Frame 59,16.683,10.928,9,9,25232
Frame 60,16.683,10.932,9,9,25232
Frame 61,16.683,10.93,9,9,25232
Frame 62,16.683,10.929,9,9,25232
Frame 63,16.683,10.934,9,9,25232
Frame 64,16.683,10.93,9,9,25232
Frame 65,16.683,10.932,9,9,25232
Frame 66,16.683,10.933,9,9,25232
Frame 67,16.683,10.928,9,9,25232
Frame 68,16.683,10.932,9,9,25232
Frame 69,16.683,10.931,9,9,25232
Frame 70,16.683,10.93,9,9,25232
Frame 71,16.683,10.934,9,9,25232
Frame 72,16.683,10.93,9,9,25232
Frame 73,16.683,10.93,9,9,25232
Frame 74,16.683,10.934,9,9,25232
Frame 75,16.683,10.929,9,9,25232
Frame 76,16.683,10.932,9,9,25232
Frame 77,16.683,10.932,9,9,25232
Frame 78,16.683,10.93,9,9,25232
Frame 79,16.683,10.935,9,9,25232
Frame 80,16.683,10.931,9,9,25232
Frame 81,16.683,10.932,9,9,25232
Frame 82,16.683,10.934,9,9,25232
Frame 83,16.683,10.929,9,9,25232
Frame 84,16.683,10.934,9,9,25232
Frame 85,16.683,10.932,9,9,25232
Frame 86,16.683,10.93,9,9,25232
Frame 87,16.683,10.936,9,9,25232
Frame 88,16.683,10.93,9,9,25232
Frame 89,16.683,10.932,9,9,25232
Frame 90,16.683,10.934,9,9,25232
Frame 91,16.683,10.93,9,9,25232
Frame 92,16.683,10.934,9,9,25232
Frame 93,16.683,10.932,9,9,25232
Frame 94,16.683,10.931,9,9,25232
Frame 95,16.683,10.934,9,9,25232
Frame 96,16.683,10.931,9,9,25232
Frame 97,16.683,10.931,9,9,25232
Frame 98,16.683,10.934,9,9,25232
Frame 99,16.683,10.929,9,9,25232
Frame 100,16.683,10.932,9,9,25232
Frame 101,16.683,10.932,9,9,25232
Frame 102,16.683,10.93,9,9,25232
Frame 103,16.683,10.932,9,9,25232
Frame 104,16.683,10.931,9,9,25232
Frame 105,16.683,10.932,9,9,25232
Frame 106,16.683,10.932,9,9,25232
Frame 107,16.683,10.929,9,9,25232
Frame 108,16.683,10.932,9,9,25232
Frame 109,16.683,10.929,9,9,25232
Frame 110,16.683,10.929,9,9,25232
Frame 111,16.683,10.933,9,9,25232
Frame 112,16.683,10.929,9,9,25232
Frame 113,16.683,10.932,9,9,25232
Frame 114,16.683,10.934,9,9,25232
Frame 115,16.683,10.929,9,9,25232
Frame 116,16.683,10.933,9,9,25232
Frame 117,16.683,10.932,9,9,25232
Frame 118,16.683,10.929,9,9,25232
Frame 119,16.683,10.935,9,9,25232
Frame 120,16.683,10.931,9,9,25232
Frame 121,16.683,10.932,9,9,25232
Frame 122,16.683,10.934,9,9,25232
Frame 123,16.683,10.931,9,9,25232
Frame 124,16.683,10.933,9,9,25232
Frame 125,16.683,10.932,9,9,25232
Frame 126,16.683,10.931,9,9,25232
Frame 127,16.683,10.935,9,9,25232
Frame 128,16.683,10.93,9,9,25232
Frame 129,16.683,10.933,9,9,25232
Frame 130,16.683,10.935,9,9,25232
Frame 131,16.683,10.93,9,9,25232
Frame 132,16.683,10.934,9,9,25232
Frame 133,16.683,10.933,9,9,25232
Frame 134,16.683,10.931,9,9,25232
Frame 135,16.683,10.935,9,9,25232
Frame 136,16.683,10.932,9,9,25232
Frame 137,16.683,10.933,9,9,25232
Frame 138,16.683,10.935,9,9,25232
Frame 139,16.683,10.931,9,9,25232
Frame 140,16.683,10.934,9,9,25232
Frame 141,16.683,10.933,9,9,25232
Frame 142,16.683,10.932,9,9,25232
Frame 143,16.683,10.934,9,9,25232
Frame 144,16.683,10.932,9,9,25232
Frame 145,16.683,10.935,9,9,25232
Frame 146,16.683,10.935,9,9,25232
