FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 173,66.153,49.953,49,49,104458
Frame 174,50.623,49.962,49,49,104458
Frame 175,66.159,49.956,49,49,104458
Frame 176,50.627,49.963,49,49,104458
Frame 177,66.155,49.959,49,49,104458
Frame 178,50.629,49.959,49,49,104458
Frame 179,66.154,49.958,49,49,104458
Frame 180,50.628,49.961,49,49,104458
Frame 181,66.154,49.956,49,49,104458
Frame 182,50.626,49.964,49,49,104458
Frame 183,66.156,49.959,49,49,104458
Frame 184,50.629,49.959,49,49,104458
Frame 185,66.154,49.957,49,49,104458
Frame 186,50.627,49.958,49,49,104458
Frame 187,66.156,49.956,49,49,104458
Frame 188,50.626,49.963,49,49,104458
Frame 189,66.156,49.956,49,49,104458
Frame 190,50.627,49.96,49,49,104458
Frame 191,66.156,49.955,49,49,104458
Frame 192,50.625,49.962,49,49,104458
Frame 193,66.157,49.956,49,49,104458
Frame 194,50.626,49.96,49,49,104458
Frame 195,66.156,49.957,49,49,104458
Frame 196,50.627,49.961,49,49,104458
Frame 197,66.155,49.957,49,49,104458
Frame 198,50.628,49.963,49,49,104458
Frame 199,66.155,49.956,49,49,104458
Frame 200,50.625,49.962,49,49,104458
Frame 201,66.157,49.959,49,49,104458
Frame 202,50.629,49.959,49,49,104458
Frame 203,66.153,49.959,49,49,104458
Frame 204,50.63,49.96,49,49,104458
Frame 205,66.153,49.953,49,49,104458
Frame 206,50.625,49.964,49,49,104458
Frame 207,66.157,49.956,49,49,104458
Frame 208,50.626,49.963,49,49,104458
Frame 209,66.156,49.959,49,49,104458
Frame 210,50.629,49.96,49,49,104458
Frame 211,66.154,49.956,49,49,104458
Frame 212,50.626,49.961,49,49,104458
Frame 213,66.156,49.955,49,49,104458
Frame 214,50.626,49.965,49,49,104458
Frame 215,66.157,49.961,49,49,104458
Frame 216,50.631,49.958,49,49,104458
Frame 217,66.151,49.957,49,49,104458
Frame 218,50.627,49.96,49,49,104458
Frame 219,66.155,49.959,49,49,104458
Frame 220,50.629,49.962,49,49,104458
Frame 221,66.153,49.956,49,49,104458
Frame 222,50.627,49.961,49,49,104458
Frame 223,66.156,49.955,49,49,104458
Frame 224,50.708,49.959,49,49,104458
Frame 225,66.075,49.957,49,49,104458
Frame 226,50.864,49.958,49,49,104458
Frame 227,65.918,49.959,49,49,104458
Frame 228,51.005,49.961,49,49,104458
Frame 229,65.777,49.957,49,49,104458
Frame 230,51.113,49.963,49,49,104458
Frame 231,65.669,49.957,49,49,104458
Frame 232,51.157,49.958,49,49,104458
Frame 233,65.625,49.958,49,49,104458
Frame 234,51.215,49.958,49,49,104458
Frame 235,65.567,49.961,49,49,104458
Frame 236,51.319,49.963,49,49,104458
Frame 237,65.464,49.956,49,49,104458
Frame 238,51.378,49.963,49,49,104458
Frame 239,65.405,49.957,49,49,104458
Frame 240,51.342,49.961,49,49,104458
Frame 241,65.441,49.959,49,49,104458
Frame 242,51.319,49.959,49,49,104458
Frame 243,65.464,49.958,49,49,104458
Frame 244,51.333,49.962,49,49,104458
Frame 245,65.45,49.956,49,49,104458
Frame 246,51.42,49.962,49,49,104458
Frame 247,65.362,49.959,49,49,104458
Frame 248,51.463,49.959,49,49,104458
Frame 249,65.32,49.956,49,49,104458
Frame 250,51.346,49.961,49,49,104458
Frame 251,65.436,49.959,49,49,104458
Frame 252,51.211,49.962,49,49,104458
Frame 253,65.571,49.957,49,49,104458
Frame 254,51.073,49.964,49,49,104458
Frame 255,65.71,49.957,49,49,104458
Frame 256,50.925,49.958,49,49,104458


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_3-OCC_3-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,66.164,50.618,58.3924,58.3915
,Draw Times,49.965,49.95,49.9583,49.958
,Chunks Drawn,49,49,49,49
,Draw Calls,49,49,49,49
,Faces Drawn,104458,104458,104458,104458

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,7457.3,12875.8,11696.2,DEFAULT,49,17599,104458
