FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 55,33.366,29.988,169,169,92043
Frame 56,33.366,30.002,169,169,92043
Frame 57,33.366,29.991,169,169,92043
Frame 58,33.366,29.993,169,169,92043
Frame 59,33.366,30.004,169,169,92043
Frame 60,33.366,29.999,169,169,92043
Frame 61,33.366,30.002,169,169,92043
Frame 62,33.366,29.996,169,169,92043
Frame 63,33.366,29.999,169,169,92043
Frame 64,33.366,29.987,169,169,92043
Frame 65,33.366,29.994,169,169,92043
Frame 66,33.366,29.995,169,169,92043
Frame 67,33.366,29.995,169,169,92043
Frame 68,33.366,29.999,169,169,92043
Frame 69,33.367,30,169,169,92043
Frame 70,33.366,30.001,169,169,92043
Frame 71,33.366,29.988,169,169,92043
Frame 72,33.367,30.001,169,169,92043
Frame 73,33.366,29.99,169,169,92043
Frame 74,33.366,29.992,169,169,92043
Frame 75,33.366,30.003,169,169,92043
Frame 76,33.366,29.998,169,169,92043
Frame 77,33.366,30.002,169,169,92043
Frame 78,33.366,29.995,169,169,92043
Frame 79,33.366,30,169,169,92043
Frame 80,33.366,29.987,169,169,92043
Frame 81,33.366,29.994,169,169,92043
Frame 82,33.366,29.998,169,169,92043
Frame 83,33.366,29.997,169,169,92043
Frame 84,33.366,29.999,169,169,92043
Frame 85,33.366,30.001,169,169,92043
Frame 86,33.366,30.002,169,169,92043
Frame 87,33.366,29.989,169,169,92043
Frame 88,33.366,30.002,169,169,92043
Frame 89,33.366,29.991,169,169,92043
Frame 90,33.366,29.992,169,169,92043
Frame 91,33.366,30.003,169,169,92043
Frame 92,33.366,29.999,169,169,92043
Frame 93,33.366,30.001,169,169,92043
Frame 94,33.366,29.994,169,169,92043
Frame 95,33.367,29.997,169,169,92043
Frame 96,33.366,29.987,169,169,92043
Frame 97,33.366,29.994,169,169,92043
Frame 98,33.366,29.998,169,169,92043
Frame 99,33.366,29.996,169,169,92043
Frame 100,33.366,30,169,169,92043
Frame 101,33.366,30.001,169,169,92043
Frame 102,33.366,30.003,169,169,92043
Frame 103,33.366,29.988,169,169,92043
Frame 104,33.366,30.001,169,169,92043
Frame 105,33.366,29.991,169,169,92043
Frame 106,33.366,29.992,169,169,92043
Frame 107,33.366,30.002,169,169,92043
Frame 108,33.366,29.999,169,169,92043
Frame 109,33.366,30.001,169,169,92043
Frame 110,33.366,29.995,169,169,92043
Frame 111,33.366,29.999,169,169,92043
Frame 112,33.366,29.987,169,169,92043
Frame 113,33.366,29.994,169,169,92043
Frame 114,33.366,29.998,169,169,92043
Frame 115,33.366,29.997,169,169,92043
Frame 116,33.366,30,169,169,92043
Frame 117,33.366,30.002,169,169,92043
Frame 118,33.366,30.003,169,169,92043
Frame 119,33.366,29.988,169,169,92043
Frame 120,33.366,30.002,169,169,92043
Frame 121,33.366,29.99,169,169,92043
Frame 122,33.366,29.992,169,169,92043
Frame 123,33.366,30.003,169,169,92043
Frame 124,33.367,29.998,169,169,92043
Frame 125,33.366,30.001,169,169,92043
Frame 126,33.366,29.994,169,169,92043
Frame 127,33.367,29.998,169,169,92043
Frame 128,33.366,29.987,169,169,92043
Frame 129,33.366,29.996,169,169,92043
Frame 130,33.366,29.999,169,169,92043
Frame 131,33.366,29.998,169,169,92043
Frame 132,33.366,30.001,169,169,92043
Frame 133,33.366,30.002,169,169,92043
Frame 134,33.366,30.004,169,169,92043
Frame 135,33.366,29.99,169,169,92043
Frame 136,33.366,30.003,169,169,92043
Frame 137,33.366,29.992,169,169,92043
Frame 138,33.366,29.994,169,169,92043
Frame 139,33.366,30.004,169,169,92043
Frame 140,33.366,29.999,169,169,92043
Frame 141,33.366,30.003,169,169,92043
Frame 142,33.366,29.997,169,169,92043
Frame 143,33.366,30.001,169,169,92043
Frame 144,33.366,29.989,169,169,92043
Frame 145,33.366,29.995,169,169,92043
Frame 146,33.366,29.999,169,169,92043
Frame 147,33.366,29.999,169,169,92043
Frame 148,33.366,30.001,169,169,92043
Frame 149,33.366,30.002,169,169,92043
Frame 150,33.366,30.002,169,169,92043
Frame 151,33.366,29.99,169,169,92043
Frame 152,33.366,30.003,169,169,92043
Frame 153,33.367,29.991,169,169,92043
Frame 154,33.366,29.993,169,169,92043
Frame 155,33.366,30.004,169,169,92043
Frame 156,33.367,29.999,169,169,92043
Frame 157,33.366,30.003,169,169,92043
Frame 158,33.366,29.996,169,169,92043
Frame 159,33.366,30,169,169,92043
Frame 160,33.366,29.989,169,169,92043
Frame 161,33.366,29.996,169,169,92043
Frame 162,33.366,29.998,169,169,92043
Frame 163,33.366,29.998,169,169,92043
Frame 164,33.366,30.001,169,169,92043
Frame 165,33.366,30.002,169,169,92043
Frame 166,33.366,30.004,169,169,92043
Frame 167,33.366,29.989,169,169,92043
Frame 168,33.366,30.003,169,169,92043
Frame 169,33.366,29.992,169,169,92043
Frame 170,33.366,29.994,169,169,92043
Frame 171,33.366,30.004,169,169,92043
Frame 172,33.366,30,169,169,92043
Frame 173,33.366,30.003,169,169,92043
Frame 174,33.366,29.996,169,169,92043
Frame 175,33.366,30,169,169,92043
Frame 176,33.366,29.989,169,169,92043
Frame 177,33.366,29.996,169,169,92043
Frame 178,33.366,29.999,169,169,92043
Frame 179,33.366,29.998,169,169,92043
Frame 180,33.366,30.001,169,169,92043
Frame 181,33.366,30.002,169,169,92043
Frame 182,33.366,30.004,169,169,92043
Frame 183,33.366,29.99,169,169,92043
Frame 184,33.366,30.003,169,169,92043
Frame 185,33.366,29.991,169,169,92043
Frame 186,33.366,29.993,169,169,92043
Frame 187,33.366,30.003,169,169,92043
Frame 188,33.366,29.999,169,169,92043
Frame 189,33.366,30.003,169,169,92043
Frame 190,33.366,29.995,169,169,92043
Frame 191,33.366,29.999,169,169,92043
Frame 192,33.366,29.988,169,169,92043
Frame 193,33.366,29.995,169,169,92043
Frame 194,33.366,29.998,169,169,92043
Frame 195,33.366,29.997,169,169,92043
Frame 196,33.366,30,169,169,92043
Frame 197,33.366,30.002,169,169,92043
Frame 198,33.366,30.004,169,169,92043
Frame 199,33.366,29.989,169,169,92043
Frame 200,33.366,30.002,169,169,92043
Frame 201,33.366,29.993,169,169,92043
Frame 202,33.366,29.993,169,169,92043
Frame 203,33.366,30.003,169,169,92043
Frame 204,33.366,30,169,169,92043
Frame 205,33.366,30.003,169,169,92043
Frame 206,33.366,29.997,169,169,92043
Frame 207,33.366,29.999,169,169,92043
Frame 208,33.367,29.986,169,169,92043
Frame 209,33.366,29.995,169,169,92043
Frame 210,33.366,29.998,169,169,92043
Frame 211,33.367,29.997,169,169,92043
Frame 212,33.366,30,169,169,92043
Frame 213,33.366,30.002,169,169,92043
Frame 214,33.366,30.003,169,169,92043
Frame 215,33.366,29.99,169,169,92043
Frame 216,33.366,30.003,169,169,92043
Frame 217,33.366,29.991,169,169,92043
Frame 218,33.366,29.993,169,169,92043
Frame 219,33.366,30.003,169,169,92043
Frame 220,33.366,30,169,169,92043
Frame 221,33.366,30.002,169,169,92043
Frame 222,33.366,29.996,169,169,92043
Frame 223,33.366,29.999,169,169,92043
Frame 224,33.366,29.988,169,169,92043
Frame 225,33.366,29.996,169,169,92043
Frame 226,33.366,29.999,169,169,92043
Frame 227,33.366,29.998,169,169,92043
Frame 228,33.366,30.002,169,169,92043
Frame 229,33.366,30.002,169,169,92043
Frame 230,33.366,30.003,169,169,92043
Frame 231,33.366,29.99,169,169,92043
Frame 232,33.366,30.002,169,169,92043
Frame 233,33.366,29.991,169,169,92043
Frame 234,33.366,29.991,169,169,92043
Frame 235,33.366,30.004,169,169,92043
Frame 236,33.365,29.999,169,169,92043
Frame 237,33.367,30.002,169,169,92043
Frame 238,33.366,29.996,169,169,92043
Frame 239,33.366,30,169,169,92043
Frame 240,33.366,29.988,169,169,92043
Frame 241,33.366,29.996,169,169,92043
Frame 242,33.366,29.998,169,169,92043
Frame 243,33.366,29.998,169,169,92043
Frame 244,33.366,30.001,169,169,92043
Frame 245,33.366,30.002,169,169,92043
Frame 246,33.366,30.003,169,169,92043
Frame 247,33.366,29.99,169,169,92043
Frame 248,33.366,30.003,169,169,92043
Frame 249,33.366,29.991,169,169,92043
Frame 250,33.366,29.993,169,169,92043
Frame 251,33.366,30.004,169,169,92043
Frame 252,33.366,29.999,169,169,92043
Frame 253,33.366,30.003,169,169,92043
Frame 254,33.366,29.997,169,169,92043
Frame 255,33.366,30,169,169,92043
Frame 256,33.366,29.989,169,169,92043


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_6-OCC_4-BA_Y-LI_N-STRUC_1-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,33.367,33.365,33.3661,33.366
,Draw Times,30.004,29.986,29.9974,29.999
,Chunks Drawn,169,169,169,169
,Draw Calls,169,169,169,169
,Faces Drawn,92043,92043,92043,92043

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,11901.7,17322.2,7249.78,DEFAULT,169,57888,343516
