FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 146,33.366,20.756,121,121,63789
Frame 147,33.366,20.753,121,121,63789
Frame 148,33.366,20.749,121,121,63789
Frame 149,33.366,20.75,121,121,63789
Frame 150,33.366,20.755,121,121,63789
Frame 151,33.366,20.757,121,121,63789
Frame 152,33.366,20.765,121,121,63789
Frame 153,33.366,20.773,121,121,63789
Frame 154,33.367,20.769,121,121,63789
Frame 155,33.366,20.769,121,121,63789
Frame 156,33.366,20.76,121,121,63789
Frame 157,33.367,20.754,121,121,63789
Frame 158,33.366,20.757,121,121,63789
Frame 159,33.366,20.759,121,121,63789
Frame 160,33.366,20.762,121,121,63789
Frame 161,33.366,20.76,121,121,63789
Frame 162,33.366,20.756,121,121,63789
Frame 163,33.366,20.752,121,121,63789
Frame 164,33.366,20.75,121,121,63789
Frame 165,33.366,20.749,121,121,63789
Frame 166,33.366,20.753,121,121,63789
Frame 167,33.366,20.759,121,121,63789
Frame 168,33.366,20.763,121,121,63789
Frame 169,33.366,20.772,121,121,63789
Frame 170,33.366,20.77,121,121,63789
Frame 171,33.366,20.768,121,121,63789
Frame 172,33.366,20.76,121,121,63789
Frame 173,33.366,20.754,121,121,63789
Frame 174,33.366,20.755,121,121,63789
Frame 175,33.366,20.758,121,121,63789
Frame 176,33.366,20.762,121,121,63789
Frame 177,33.366,20.759,121,121,63789
Frame 178,33.366,20.756,121,121,63789
Frame 179,33.366,20.752,121,121,63789
Frame 180,33.367,20.749,121,121,63789
Frame 181,33.366,20.751,121,121,63789
Frame 182,33.366,20.755,121,121,63789
Frame 183,33.367,20.757,121,121,63789
Frame 184,33.366,20.765,121,121,63789
Frame 185,33.366,20.774,121,121,63789
Frame 186,33.366,20.768,121,121,63789
Frame 187,33.366,20.769,121,121,63789
Frame 188,33.366,20.761,121,121,63789
Frame 189,33.366,20.753,121,121,63789
Frame 190,33.366,20.758,121,121,63789
Frame 191,33.367,20.758,121,121,63789
Frame 192,33.365,20.762,121,121,63789
Frame 193,33.366,20.76,121,121,63789
Frame 194,33.366,20.755,121,121,63789
Frame 195,33.366,20.752,121,121,63789
Frame 196,33.366,20.751,121,121,63789
Frame 197,33.366,20.749,121,121,63789
Frame 198,33.366,20.753,121,121,63789
Frame 199,33.366,20.758,121,121,63789
Frame 200,33.366,20.763,121,121,63789
Frame 201,33.366,20.773,121,121,63789
Frame 202,33.366,20.77,121,121,63789
Frame 203,33.366,20.768,121,121,63789
Frame 204,33.366,20.76,121,121,63789
Frame 205,33.366,20.754,121,121,63789
Frame 206,33.366,20.756,121,121,63789
Frame 207,33.366,20.759,121,121,63789
Frame 208,33.366,20.763,121,121,63789
Frame 209,33.367,20.759,121,121,63789
Frame 210,33.366,20.757,121,121,63789
Frame 211,33.366,20.752,121,121,63789
Frame 212,33.367,20.75,121,121,63789
Frame 213,33.366,20.751,121,121,63789
Frame 214,33.366,20.755,121,121,63789
Frame 215,33.366,20.758,121,121,63789
Frame 216,33.366,20.765,121,121,63789
Frame 217,33.366,20.773,121,121,63789
Frame 218,33.366,20.77,121,121,63789
Frame 219,33.366,20.769,121,121,63789
Frame 220,33.366,20.76,121,121,63789
Frame 221,33.366,20.753,121,121,63789
Frame 222,33.366,20.757,121,121,63789
Frame 223,33.366,20.758,121,121,63789
Frame 224,33.366,20.762,121,121,63789
Frame 225,33.366,20.76,121,121,63789
Frame 226,33.366,20.756,121,121,63789
Frame 227,33.366,20.752,121,121,63789
Frame 228,33.366,20.75,121,121,63789
Frame 229,33.366,20.749,121,121,63789
Frame 230,33.366,20.754,121,121,63789
Frame 231,33.366,20.758,121,121,63789
Frame 232,33.366,20.763,121,121,63789
Frame 233,33.366,20.774,121,121,63789
Frame 234,33.366,20.769,121,121,63789
Frame 235,33.366,20.768,121,121,63789
Frame 236,33.366,20.761,121,121,63789
Frame 237,33.366,20.755,121,121,63789
Frame 238,33.366,20.757,121,121,63789
Frame 239,33.366,20.76,121,121,63789
Frame 240,33.366,20.763,121,121,63789
Frame 241,33.366,20.76,121,121,63789
Frame 242,33.366,20.757,121,121,63789
Frame 243,33.366,20.75,121,121,63789
Frame 244,33.366,20.749,121,121,63789
Frame 245,33.366,20.75,121,121,63789
Frame 246,33.366,20.753,121,121,63789
Frame 247,33.366,20.757,121,121,63789
Frame 248,33.366,20.765,121,121,63789
Frame 249,33.366,20.773,121,121,63789
Frame 250,33.366,20.77,121,121,63789
Frame 251,33.366,20.769,121,121,63789
Frame 252,33.366,20.76,121,121,63789
Frame 253,33.366,20.754,121,121,63789
Frame 254,33.366,20.758,121,121,63789
Frame 255,33.366,20.758,121,121,63789
Frame 256,33.366,20.762,121,121,63789


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_5-OCC_4-BA_Y-LI_N-STRUC_1-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,33.367,33.365,33.3662,33.366
,Draw Times,20.774,20.746,20.7583,20.757
,Chunks Drawn,121,121,121,121
,Draw Calls,121,121,121,121
,Faces Drawn,63789,63789,63789,63789

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,8511.7,13932.2,10639.8,DEFAULT,121,41032,243436
