FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 103,31.679,0.149,289,401,154109
Frame 104,31.713,0.149,289,401,154109
Frame 105,31.744,0.149,289,401,154109
Frame 106,31.761,0.149,289,401,154109
Frame 107,31.747,0.149,289,401,154109
Frame 108,31.698,0.149,289,401,154109
Frame 109,31.631,0.151,289,401,154109
Frame 110,31.571,0.149,289,401,154109
Frame 111,31.543,0.151,289,401,154109
Frame 112,31.544,0.149,289,401,154109
Frame 113,31.551,0.15,289,401,154109
Frame 114,31.532,0.149,289,401,154109
Frame 115,31.512,0.149,289,401,154109
Frame 116,31.491,0.149,289,401,154109
Frame 117,31.498,0.15,289,401,154109
Frame 118,31.53,0.149,289,401,154109
Frame 119,31.561,0.149,289,401,154109
Frame 120,31.592,0.149,289,401,154109
Frame 121,31.609,0.149,289,401,154109
Frame 122,31.632,0.149,289,401,154109
Frame 123,31.629,0.149,289,401,154109
Frame 124,31.604,0.149,289,401,154109
Frame 125,31.587,0.149,289,401,154109
Frame 126,31.579,0.149,289,401,154109
Frame 127,31.57,0.149,289,401,154109
Frame 128,31.558,0.149,289,401,154109
Frame 129,31.556,0.149,289,401,154109
Frame 130,31.554,0.149,289,401,154109
Frame 131,31.55,0.149,289,401,154109
Frame 132,31.539,0.149,289,401,154109
Frame 133,31.554,0.151,289,401,154109
Frame 134,31.586,0.15,289,401,154109
Frame 135,31.635,0.149,289,401,154109
Frame 136,31.677,0.149,289,401,154109
Frame 137,31.709,0.149,289,401,154109
Frame 138,31.727,0.149,289,401,154109
Frame 139,31.694,0.149,289,401,154109
Frame 140,31.712,0.149,289,401,154109
Frame 141,31.742,0.149,289,401,154109
Frame 142,31.751,0.151,289,401,154109
Frame 143,31.749,0.149,289,401,154109
Frame 144,31.667,0.149,289,401,154109
Frame 145,31.608,0.151,289,401,154109
Frame 146,31.56,0.149,289,401,154109
Frame 147,31.531,0.149,289,401,154109
Frame 148,31.541,0.149,289,401,154109
Frame 149,31.546,0.149,289,401,154109
Frame 150,31.558,0.149,289,401,154109
Frame 151,31.57,0.149,289,401,154109
Frame 152,31.589,0.149,289,401,154109
Frame 153,31.614,0.149,289,401,154109
Frame 154,31.638,0.151,289,401,154109
Frame 155,31.642,0.149,289,401,154109
Frame 156,31.618,0.149,289,401,154109
Frame 157,31.587,0.149,289,401,154109
Frame 158,31.558,0.149,289,401,154109
Frame 159,31.553,0.149,289,401,154109
Frame 160,31.549,0.149,289,401,154109
Frame 161,31.546,0.151,289,401,154109
Frame 162,31.562,0.149,289,401,154109
Frame 163,31.561,0.15,289,401,154109
Frame 164,31.568,0.149,289,401,154109
Frame 165,31.587,0.149,289,401,154109
Frame 166,31.598,0.149,289,401,154109
Frame 167,31.626,0.149,289,401,154109
Frame 168,31.666,0.151,289,401,154109
Frame 169,31.642,0.149,289,401,154109
Frame 170,31.607,0.149,289,401,154109
Frame 171,31.594,0.149,289,401,154109
Frame 172,31.579,0.149,289,401,154109
Frame 173,31.568,0.149,289,401,154109
Frame 174,31.536,0.149,289,401,154109
Frame 175,31.504,0.149,289,401,154109
Frame 176,31.496,0.149,289,401,154109
Frame 177,31.496,0.149,289,401,154109
Frame 178,31.5,0.149,289,401,154109
Frame 179,31.586,0.149,289,401,154109
Frame 180,31.659,0.149,289,401,154109
Frame 181,31.68,0.149,289,401,154109
Frame 182,31.668,0.149,289,401,154109
Frame 183,31.646,0.149,289,401,154109
Frame 184,31.625,0.149,289,401,154109
Frame 185,31.593,0.149,289,401,154109
Frame 186,31.572,0.149,289,401,154109
Frame 187,31.542,0.149,289,401,154109
Frame 188,31.537,0.149,289,401,154109
Frame 189,31.537,0.149,289,401,154109
Frame 190,31.53,0.149,289,401,154109
Frame 191,31.543,0.149,289,401,154109
Frame 192,31.563,0.149,289,401,154109
Frame 193,31.573,0.15,289,401,154109
Frame 194,31.598,0.149,289,401,154109
Frame 195,31.636,0.149,289,401,154109
Frame 196,31.657,0.149,289,401,154109
Frame 197,31.67,0.149,289,401,154109
Frame 198,31.672,0.152,289,401,154109
Frame 199,31.686,0.149,289,401,154109
Frame 200,31.7,0.149,289,401,154109
Frame 201,31.72,0.149,289,401,154109
Frame 202,31.781,0.149,289,401,154109
Frame 203,31.843,0.149,289,401,154109
Frame 204,31.968,0.149,289,401,154109
Frame 205,31.844,0.149,289,401,154109
Frame 206,31.68,0.149,289,401,154109
Frame 207,31.615,0.149,289,401,154109
Frame 208,31.611,0.149,289,401,154109
Frame 209,31.651,0.15,289,401,154109
Frame 210,31.672,0.149,289,401,154109
Frame 211,31.659,0.149,289,401,154109
Frame 212,31.632,0.149,289,401,154109
Frame 213,31.598,0.149,289,401,154109
Frame 214,31.574,0.151,289,401,154109
Frame 215,31.539,0.149,289,401,154109
Frame 216,31.511,0.15,289,401,154109
Frame 217,31.491,0.149,289,401,154109
Frame 218,31.468,0.15,289,401,154109
Frame 219,31.45,0.149,289,401,154109
Frame 220,31.438,0.149,289,401,154109
Frame 221,31.437,0.149,289,401,154109
Frame 222,31.436,0.149,289,401,154109
Frame 223,31.437,0.149,289,401,154109
Frame 224,31.438,0.149,289,401,154109
Frame 225,31.816,0.149,289,401,154109
Frame 226,32.1,0.149,289,401,154109
Frame 227,32.399,0.149,289,401,154109
Frame 228,32.819,0.149,289,401,154109
Frame 229,33.405,0.15,289,401,154109
Frame 230,33.381,0.149,289,401,154109
Frame 231,33.495,0.149,289,401,154109
Frame 232,33.717,0.149,289,401,154109
Frame 233,34.062,0.149,289,401,154109
Frame 234,34.288,0.149,289,401,154109
Frame 235,34.845,0.149,289,401,154109
Frame 236,35.255,0.149,289,401,154109
Frame 237,35.452,0.149,289,401,154109
Frame 238,35.763,0.151,289,401,154109
Frame 239,35.616,0.149,289,401,154109
Frame 240,35.922,0.149,289,401,154109
Frame 241,36.33,0.149,289,401,154109
Frame 242,36.711,0.149,289,401,154109
Frame 243,37.078,0.149,289,401,154109
Frame 244,37.912,0.149,289,401,154109
Frame 245,37.74,0.149,289,401,154109
Frame 246,36.737,0.15,289,401,154109
Frame 247,36.991,0.151,289,401,154109
Frame 248,37.028,0.15,289,401,154109
Frame 249,38.219,0.149,289,401,154109
Frame 250,38.779,0.149,289,401,154109
Frame 251,39.295,0.149,289,401,154109
Frame 252,38.338,0.149,289,401,154109
Frame 253,37.804,0.149,289,401,154109
Frame 254,37.956,0.149,289,401,154109
Frame 255,37.947,0.149,289,401,154109
Frame 256,37.774,0.149,289,401,154109


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_8-OCC_4-BA_Y-LI_Y-STRUC_2-M_N-VTX_Y-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,39.295,31.436,32.7654,31.659
,Draw Times,0.161,0.149,0.149265,0.149
,Chunks Drawn,289,289,289,289
,Draw Calls,401,401,401,401
,Faces Drawn,154109,154109,154109,154109

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,18273,23699.3,872.703,DEFAULT,289,96532,572692
