FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 150,24.968,0.105,225,308,121185
Frame 151,24.976,0.105,225,308,121185
Frame 152,24.981,0.105,225,308,121185
Frame 153,24.996,0.105,225,308,121185
Frame 154,25.005,0.105,225,308,121185
Frame 155,25.013,0.105,225,308,121185
Frame 156,25.038,0.105,225,308,121185
Frame 157,25.085,0.105,225,308,121185
Frame 158,25.114,0.105,225,308,121185
Frame 159,25.111,0.107,225,308,121185
Frame 160,25.088,0.104,225,308,121185
Frame 161,25.059,0.105,225,308,121185
Frame 162,25.031,0.105,225,308,121185
Frame 163,25.018,0.105,225,308,121185
Frame 164,25.003,0.105,225,308,121185
Frame 165,24.996,0.105,225,308,121185
Frame 166,25.053,0.105,225,308,121185
Frame 167,25.174,0.105,225,308,121185
Frame 168,25.242,0.105,225,308,121185
Frame 169,25.273,0.105,225,308,121185
Frame 170,25.251,0.105,225,308,121185
Frame 171,25.228,0.105,225,308,121185
Frame 172,25.261,0.105,225,308,121185
Frame 173,25.289,0.104,225,308,121185
Frame 174,25.26,0.106,225,308,121185
Frame 175,25.199,0.105,225,308,121185
Frame 176,25.131,0.104,225,308,121185
Frame 177,25.11,0.104,225,308,121185
Frame 178,25.086,0.104,225,308,121185
Frame 179,25.061,0.104,225,308,121185
Frame 180,25.035,0.104,225,308,121185
Frame 181,25.001,0.105,225,308,121185
Frame 182,24.973,0.105,225,308,121185
Frame 183,24.974,0.105,225,308,121185
Frame 184,24.971,0.105,225,308,121185
Frame 185,24.974,0.104,225,308,121185
Frame 186,24.971,0.104,225,308,121185
Frame 187,24.962,0.104,225,308,121185
Frame 188,24.976,0.104,225,308,121185
Frame 189,24.975,0.104,225,308,121185
Frame 190,24.971,0.105,225,308,121185
Frame 191,24.964,0.105,225,308,121185
Frame 192,24.949,0.104,225,308,121185
Frame 193,24.929,0.106,225,308,121185
Frame 194,24.891,0.104,225,308,121185
Frame 195,24.881,0.104,225,308,121185
Frame 196,24.894,0.104,225,308,121185
Frame 197,24.908,0.104,225,308,121185
Frame 198,24.919,0.105,225,308,121185
Frame 199,24.926,0.105,225,308,121185
Frame 200,24.954,0.104,225,308,121185
Frame 201,24.978,0.104,225,308,121185
Frame 202,25.015,0.104,225,308,121185
Frame 203,25.041,0.104,225,308,121185
Frame 204,25.078,0.104,225,308,121185
Frame 205,25.1,0.105,225,308,121185
Frame 206,25.119,0.105,225,308,121185
Frame 207,25.125,0.105,225,308,121185
Frame 208,25.128,0.105,225,308,121185
Frame 209,25.14,0.105,225,308,121185
Frame 210,25.159,0.106,225,308,121185
Frame 211,25.261,0.104,225,308,121185
Frame 212,25.315,0.105,225,308,121185
Frame 213,25.488,0.105,225,308,121185
Frame 214,25.52,0.105,225,308,121185
Frame 215,25.32,0.105,225,308,121185
Frame 216,25.212,0.104,225,308,121185
Frame 217,25.089,0.104,225,308,121185
Frame 218,25.053,0.104,225,308,121185
