FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 214,21.461,0.073,169,230,92043
Frame 215,21.495,0.073,169,230,92043
Frame 216,21.527,0.073,169,230,92043
Frame 217,21.554,0.073,169,230,92043
Frame 218,21.573,0.073,169,230,92043
Frame 219,21.568,0.073,169,230,92043
Frame 220,21.555,0.075,169,230,92043
Frame 221,21.578,0.073,169,230,92043
Frame 222,21.613,0.073,169,230,92043
Frame 223,21.763,0.073,169,230,92043
Frame 224,21.909,0.073,169,230,92043
Frame 225,22.102,0.073,169,230,92043
Frame 226,22.094,0.075,169,230,92043
Frame 227,21.952,0.073,169,230,92043
Frame 228,21.863,0.073,169,230,92043
Frame 229,21.773,0.073,169,230,92043
Frame 230,21.66,0.073,169,230,92043
Frame 231,21.563,0.073,169,230,92043
Frame 232,21.546,0.073,169,230,92043
Frame 233,21.536,0.073,169,230,92043
Frame 234,21.539,0.074,169,230,92043
Frame 235,21.532,0.074,169,230,92043
Frame 236,21.525,0.073,169,230,92043
Frame 237,21.538,0.073,169,230,92043
Frame 238,21.665,0.073,169,230,92043
Frame 239,21.838,0.073,169,230,92043
Frame 240,21.867,0.073,169,230,92043
Frame 241,21.827,0.073,169,230,92043
Frame 242,21.78,0.073,169,230,92043
Frame 243,21.733,0.073,169,230,92043
Frame 244,21.648,0.073,169,230,92043
Frame 245,21.631,0.073,169,230,92043
Frame 246,21.677,0.073,169,230,92043
Frame 247,21.705,0.073,169,230,92043
Frame 248,21.701,0.073,169,230,92043
Frame 249,21.679,0.073,169,230,92043
Frame 250,21.657,0.073,169,230,92043
Frame 251,21.612,0.073,169,230,92043
Frame 252,21.563,0.073,169,230,92043
Frame 253,21.518,0.073,169,230,92043
Frame 254,21.476,0.073,169,230,92043
Frame 255,21.439,0.073,169,230,92043
Frame 256,21.412,0.073,169,230,92043


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_6-OCC_4-BA_Y-LI_Y-STRUC_2-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,22.102,21.324,21.5675,21.5525
,Draw Times,0.089,0.073,0.0732304,0.073
,Chunks Drawn,169,169,169,169
,Draw Calls,230,230,230,230
,Faces Drawn,92043,92043,92043,92043

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,12924.8,18351.2,6220.8,DEFAULT,169,57888,343516
