FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 150,27.92,0.107,225,308,121185
Frame 151,27.928,0.105,225,308,121185
Frame 152,27.933,0.106,225,308,121185
Frame 153,27.95,0.106,225,308,121185
Frame 154,27.964,0.106,225,308,121185
Frame 155,27.972,0.106,225,308,121185
Frame 156,27.992,0.106,225,308,121185
Frame 157,28.038,0.106,225,308,121185
Frame 158,28.071,0.106,225,308,121185
Frame 159,28.069,0.105,225,308,121185
Frame 160,28.048,0.106,225,308,121185
Frame 161,28.022,0.106,225,308,121185
Frame 162,27.993,0.106,225,308,121185
Frame 163,27.981,0.105,225,308,121185
Frame 164,27.969,0.106,225,308,121185
Frame 165,27.964,0.106,225,308,121185
Frame 166,28.013,0.105,225,308,121185
Frame 167,28.132,0.106,225,308,121185
Frame 168,28.2,0.107,225,308,121185
Frame 169,28.232,0.106,225,308,121185
Frame 170,28.209,0.106,225,308,121185
Frame 171,28.193,0.105,225,308,121185
Frame 172,28.233,0.105,225,308,121185
Frame 173,28.262,0.107,225,308,121185
Frame 174,28.233,0.105,225,308,121185
Frame 175,28.168,0.105,225,308,121185
Frame 176,28.101,0.105,225,308,121185
Frame 177,28.08,0.105,225,308,121185
Frame 178,28.058,0.106,225,308,121185
Frame 179,28.027,0.106,225,308,121185
Frame 180,28,0.106,225,308,121185
Frame 181,27.967,0.106,225,308,121185
Frame 182,27.933,0.105,225,308,121185
Frame 183,27.935,0.105,225,308,121185
Frame 184,27.933,0.105,225,308,121185
Frame 185,27.935,0.106,225,308,121185
Frame 186,27.931,0.106,225,308,121185
Frame 187,27.925,0.107,225,308,121185
Frame 188,27.936,0.107,225,308,121185
Frame 189,27.935,0.105,225,308,121185
Frame 190,27.936,0.105,225,308,121185
Frame 191,27.935,0.105,225,308,121185
Frame 192,27.922,0.105,225,308,121185
Frame 193,27.903,0.105,225,308,121185
Frame 194,27.871,0.105,225,308,121185
Frame 195,27.857,0.105,225,308,121185
Frame 196,27.869,0.105,225,308,121185
Frame 197,27.881,0.105,225,308,121185
Frame 198,27.891,0.105,225,308,121185
Frame 199,27.89,0.105,225,308,121185
Frame 200,27.917,0.105,225,308,121185
Frame 201,27.939,0.105,225,308,121185
Frame 202,27.975,0.105,225,308,121185
Frame 203,28.002,0.105,225,308,121185
Frame 204,28.039,0.105,225,308,121185
Frame 205,28.066,0.105,225,308,121185
Frame 206,28.085,0.105,225,308,121185
Frame 207,28.09,0.105,225,308,121185
Frame 208,28.097,0.105,225,308,121185
Frame 209,28.11,0.105,225,308,121185
Frame 210,28.127,0.107,225,308,121185
Frame 211,28.23,0.105,225,308,121185
Frame 212,28.252,0.105,225,308,121185
Frame 213,28.418,0.105,225,308,121185
Frame 214,28.44,0.105,225,308,121185
Frame 215,28.241,0.105,225,308,121185
Frame 216,28.134,0.105,225,308,121185
Frame 217,28.014,0.106,225,308,121185
Frame 218,28.006,0.106,225,308,121185
Frame 219,28.029,0.106,225,308,121185
Frame 220,28.066,0.106,225,308,121185
Frame 221,28.041,0.105,225,308,121185
Frame 222,28.025,0.105,225,308,121185
Frame 223,27.998,0.105,225,308,121185
Frame 224,27.975,0.105,225,308,121185
Frame 225,27.948,0.105,225,308,121185
Frame 226,27.928,0.105,225,308,121185
Frame 227,27.93,0.105,225,308,121185
Frame 228,27.933,0.105,225,308,121185
Frame 229,27.924,0.105,225,308,121185
Frame 230,27.908,0.106,225,308,121185
Frame 231,27.89,0.107,225,308,121185
Frame 232,27.88,0.106,225,308,121185
Frame 233,27.882,0.105,225,308,121185
Frame 234,27.885,0.105,225,308,121185
Frame 235,27.889,0.105,225,308,121185
Frame 236,27.897,0.105,225,308,121185
Frame 237,27.905,0.105,225,308,121185
Frame 238,27.942,0.105,225,308,121185
Frame 239,28.195,0.106,225,308,121185
Frame 240,28.564,0.105,225,308,121185
Frame 241,28.748,0.106,225,308,121185
Frame 242,28.887,0.106,225,308,121185
Frame 243,28.99,0.105,225,308,121185
Frame 244,29.042,0.105,225,308,121185
Frame 245,29.488,0.107,225,308,121185
Frame 246,29.898,0.105,225,308,121185
Frame 247,30.002,0.105,225,308,121185
Frame 248,30.473,0.105,225,308,121185
Frame 249,30.605,0.105,225,308,121185
Frame 250,30.775,0.106,225,308,121185
Frame 251,30.728,0.105,225,308,121185
Frame 252,30.844,0.105,225,308,121185
Frame 253,30.84,0.107,225,308,121185
Frame 254,31.308,0.105,225,308,121185
Frame 255,31.237,0.105,225,308,121185
Frame 256,31.225,0.106,225,308,121185


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_7-OCC_4-BA_Y-LI_Y-STRUC_2-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,31.919,27.857,28.3748,28.0425
,Draw Times,0.12,0.105,0.10557,0.105
,Chunks Drawn,225,225,225,225
,Draw Calls,308,308,308,308
,Faces Drawn,121185,121185,121185,121185

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,17116.9,22543.3,2028.7,DEFAULT,225,76338,452960
