FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 1,66.733,50.33,25,25,56884
Frame 2,66.733,50.325,25,25,56884
Frame 3,66.733,50.325,25,25,56884
Frame 4,66.733,50.324,25,25,56884
Frame 5,66.733,50.325,25,25,56884
Frame 6,66.733,50.324,25,25,56884
Frame 7,66.733,50.325,25,25,56884
Frame 8,66.733,50.323,25,25,56884
Frame 9,66.733,50.325,25,25,56884
Frame 10,66.733,50.325,25,25,56884
Frame 11,66.733,50.323,25,25,56884
Frame 12,66.733,50.325,25,25,56884
Frame 13,66.733,50.324,25,25,56884
Frame 14,66.733,50.325,25,25,56884
Frame 15,66.733,50.326,25,25,56884
Frame 16,66.733,50.324,25,25,56884
Frame 17,66.733,50.323,25,25,56884
Frame 18,66.733,50.325,25,25,56884
Frame 19,66.733,50.324,25,25,56884
Frame 20,66.733,50.324,25,25,56884
Frame 21,66.733,50.325,25,25,56884
Frame 22,66.733,50.324,25,25,56884
Frame 23,66.733,50.324,25,25,56884
Frame 24,66.733,50.326,25,25,56884
Frame 25,66.733,50.324,25,25,56884
Frame 26,66.733,50.323,25,25,56884
Frame 27,66.733,50.325,25,25,56884
Frame 28,66.733,50.322,25,25,56884
Frame 29,66.733,50.323,25,25,56884
Frame 30,66.733,50.324,25,25,56884
Frame 31,66.733,50.322,25,25,56884
Frame 32,66.733,50.323,25,25,56884
Frame 33,66.733,50.325,25,25,56884
Frame 34,66.733,50.322,25,25,56884
Frame 35,66.733,50.322,25,25,56884
Frame 36,66.733,50.325,25,25,56884
Frame 37,66.733,50.323,25,25,56884
Frame 38,66.733,50.322,25,25,56884
Frame 39,66.733,50.326,25,25,56884
Frame 40,66.733,50.323,25,25,56884
Frame 41,66.733,50.324,25,25,56884
Frame 42,66.733,50.327,25,25,56884
Frame 43,66.733,50.325,25,25,56884
Frame 44,66.733,50.323,25,25,56884
Frame 45,66.733,50.327,25,25,56884
Frame 46,66.733,50.324,25,25,56884
Frame 47,66.733,50.324,25,25,56884
Frame 48,66.733,50.324,25,25,56884
Frame 49,66.733,50.326,25,25,56884
Frame 50,66.733,50.323,25,25,56884
Frame 51,66.733,50.326,25,25,56884
Frame 52,66.733,50.326,25,25,56884
Frame 53,66.733,50.322,25,25,56884
Frame 54,66.733,50.325,25,25,56884
Frame 55,66.733,50.323,25,25,56884
Frame 56,66.733,50.324,25,25,56884
Frame 57,66.733,50.325,25,25,56884
Frame 58,66.733,50.324,25,25,56884
Frame 59,66.733,50.323,25,25,56884
Frame 60,66.733,50.327,25,25,56884
Frame 61,66.733,50.323,25,25,56884
Frame 62,66.733,50.324,25,25,56884
Frame 63,66.733,50.324,25,25,56884
Frame 64,66.733,50.324,25,25,56884
Frame 65,66.733,50.324,25,25,56884
Frame 66,66.733,50.324,25,25,56884
Frame 67,66.733,50.324,25,25,56884
Frame 68,66.733,50.325,25,25,56884
Frame 69,66.733,50.325,25,25,56884
Frame 70,66.733,50.326,25,25,56884
Frame 71,66.733,50.326,25,25,56884
Frame 72,66.733,50.323,25,25,56884
Frame 73,66.733,50.324,25,25,56884
Frame 74,66.733,50.325,25,25,56884
Frame 75,66.733,50.323,25,25,56884
Frame 76,66.733,50.324,25,25,56884
Frame 77,66.733,50.325,25,25,56884
Frame 78,66.733,50.324,25,25,56884
Frame 79,66.733,50.326,25,25,56884
Frame 80,66.733,50.325,25,25,56884
Frame 81,66.733,50.324,25,25,56884
Frame 82,66.733,50.326,25,25,56884
Frame 83,66.733,50.326,25,25,56884
Frame 84,66.733,50.322,25,25,56884
Frame 85,66.733,50.326,25,25,56884
Frame 86,66.733,50.323,25,25,56884
Frame 87,66.733,50.325,25,25,56884
Frame 88,66.733,50.325,25,25,56884
Frame 89,66.733,50.324,25,25,56884
Frame 90,66.733,50.322,25,25,56884
Frame 91,66.733,50.326,25,25,56884
Frame 92,66.733,50.324,25,25,56884
Frame 93,66.733,50.323,25,25,56884
Frame 94,66.733,50.323,25,25,56884
Frame 95,66.733,50.322,25,25,56884
Frame 96,66.733,50.323,25,25,56884
Frame 97,66.733,50.325,25,25,56884
Frame 98,66.733,50.322,25,25,56884
Frame 99,66.733,50.323,25,25,56884
Frame 100,66.734,5.69344e+13,25,25,56884
Frame 101,100,50.323,25,25,56884
Frame 102,66.733,50.322,25,25,56884
Frame 103,66.733,50.326,25,25,56884
Frame 104,66.733,50.321,25,25,56884
Frame 105,66.733,50.323,25,25,56884
Frame 106,66.733,50.325,25,25,56884
Frame 107,66.733,50.325,25,25,56884
Frame 108,66.733,50.322,25,25,56884
Frame 109,66.733,50.326,25,25,56884
Frame 110,66.733,50.325,25,25,56884
Frame 111,66.733,50.323,25,25,56884
Frame 112,66.733,50.325,25,25,56884
Frame 113,66.733,50.325,25,25,56884
Frame 114,66.733,50.321,25,25,56884
Frame 115,66.733,50.325,25,25,56884
Frame 116,66.733,50.324,25,25,56884
Frame 117,66.733,50.323,25,25,56884
Frame 118,66.733,50.324,25,25,56884
Frame 119,66.733,50.326,25,25,56884
Frame 120,66.733,50.322,25,25,56884
Frame 121,66.733,50.326,25,25,56884
Frame 122,66.733,50.325,25,25,56884
Frame 123,66.733,50.324,25,25,56884
Frame 124,66.733,50.325,25,25,56884
Frame 125,66.733,50.325,25,25,56884
Frame 126,66.733,50.323,25,25,56884
Frame 127,66.733,50.325,25,25,56884
Frame 128,66.733,50.324,25,25,56884
Frame 129,66.733,50.326,25,25,56884
Frame 130,66.733,50.325,25,25,56884
Frame 131,66.733,50.326,25,25,56884
Frame 132,66.733,50.326,25,25,56884
Frame 133,66.733,50.325,25,25,56884
Frame 134,66.733,50.326,25,25,56884
Frame 135,66.733,50.327,25,25,56884
Frame 136,66.733,50.325,25,25,56884
Frame 137,66.733,50.326,25,25,56884
Frame 138,66.733,50.327,25,25,56884
Frame 139,66.733,50.325,25,25,56884
Frame 140,66.733,50.326,25,25,56884
